"fipscounty","AAR_county","AAR_norm","decile","bottom_decile","upper_decile","negative_shock","positive_shock","unaffected","aar_category","quartile","bottom_quartile","upper_quartile"
1065,0.124209104891269,1.58131810275602,10,"0","1",0,0,"0","3",4,"0","1"
1067,-0.0186644943469078,0.386674896630994,8,"0","0",0,0,"1","1",3,"0","0"
1069,-0.0756968856088169,-0.0902036807506977,5,"0","0",0,0,"1","1",2,"0","0"
1071,-0.211247383124946,-1.22361448448189,1,"1","0",1,0,"0","0",1,"1","0"
1073,-0.0352467928171968,0.248021357313041,7,"0","0",0,0,"1","1",3,"0","0"
1075,-0.165090671159244,-0.837673326276912,2,"0","0",1,0,"0","0",1,"1","0"
1077,-0.102068151224106,-0.310708052952483,4,"0","0",0,0,"0","3",2,"0","0"
1079,-0.294574890293216,-1.92036070528619,1,"1","0",1,0,"0","0",1,"1","0"
1081,-0.113484280555821,-0.406164466307356,4,"0","0",0,0,"0","3",2,"0","0"
1083,-0.20228223759955,-1.14865206839561,1,"1","0",1,0,"0","0",1,"1","0"
1085,-0.159122862856183,-0.787773262985142,2,"0","0",1,0,"0","0",1,"1","0"
1087,-0.0999568925851331,-0.293054681000837,4,"0","0",0,0,"1","1",2,"0","0"
1089,-0.0342711665316173,0.25617909478168,7,"0","0",0,0,"1","1",3,"0","0"
1091,-0.252852682356035,-1.57149882651741,1,"1","0",1,0,"0","0",1,"1","0"
1093,-0.194696364229966,-1.08522249056023,1,"1","0",1,0,"0","0",1,"1","0"
1095,-0.00984954470555149,0.460381443939467,8,"0","0",0,0,"1","1",4,"0","1"
1097,-0.0664564008488947,-0.0129390048511271,6,"0","0",0,0,"1","1",3,"0","0"
1099,-0.202761049412065,-1.15265567215364,1,"1","0",1,0,"0","0",1,"1","0"
1101,-0.0187124469078337,0.386273939411243,8,"0","0",0,0,"1","1",3,"0","0"
1103,-0.0770530185255525,-0.101543039346123,5,"0","0",0,0,"1","1",2,"0","0"
1105,-0.120772605325414,-0.467106079848654,3,"0","0",0,0,"0","3",2,"0","0"
1107,-0.142054624621926,-0.645056519263392,3,"0","0",0,0,"0","3",1,"1","0"
1109,-0.137806731303237,-0.609537592599726,3,"0","0",0,0,"0","3",1,"1","0"
1111,-0.0877799708704782,-0.191236872283931,5,"0","0",0,0,"1","1",2,"0","0"
1113,-0.146038686279138,-0.678369407137359,3,"0","0",0,0,"0","3",1,"1","0"
1115,-0.162587103860701,-0.816739650074815,2,"0","0",1,0,"0","0",1,"1","0"
1117,-0.173050670537833,-0.904231173416594,2,"0","0",1,0,"0","0",1,"1","0"
1119,-0.219461610137773,-1.29229806596068,1,"1","0",1,0,"0","0",1,"1","0"
1121,-0.174061205601379,-0.912680802001962,2,"0","0",1,0,"0","0",1,"1","0"
1123,-0.152428047376581,-0.731794300660311,2,"0","0",1,0,"0","0",1,"1","0"
1125,-0.0625446129607649,0.0197695630667704,6,"0","0",0,0,"1","1",3,"0","0"
1127,0.107118666169109,1.43841572878356,10,"0","1",0,0,"0","3",4,"0","1"
1129,-0.111479252079612,-0.389399342029936,4,"0","0",0,0,"0","3",2,"0","0"
1131,-0.159166125924696,-0.788135008830073,2,"0","0",1,0,"0","0",1,"1","0"
1133,-0.109781236133428,-0.375201315068919,4,"0","0",0,0,"0","3",2,"0","0"
1999,0.0555207645713685,1.00697784996811,9,"0","0",0,0,"1","1",4,"0","1"
2010,0.376215867892095,3.68848253986533,10,"0","1",0,1,"0","2",4,"0","1"
2020,-0.0334848947586345,0.262753537063321,7,"0","0",0,0,"1","1",3,"0","0"
2050,0.113223950699664,1.48946530494583,10,"0","1",0,0,"0","3",4,"0","1"
2060,0.142518897797228,1.7344161545815,10,"0","1",0,0,"0","3",4,"0","1"
2070,0.318839144540169,3.20872481620202,10,"0","1",0,1,"0","2",4,"0","1"
2090,-0.0563793069846428,0.0713210109012851,6,"0","0",0,0,"1","1",3,"0","0"
2100,-0.218731384290363,-1.28619225388485,1,"1","0",1,0,"0","0",1,"1","0"
2110,-0.126837825145633,-0.517820653363391,3,"0","0",0,0,"0","3",2,"0","0"
2122,-0.0317655837087512,0.277129623869497,7,"0","0",0,0,"1","1",3,"0","0"
2130,-0.153514343434767,-0.740877407775073,2,"0","0",1,0,"0","0",1,"1","0"
2150,0.184189042135311,2.08284270152355,10,"0","1",0,1,"0","2",4,"0","1"
2170,-0.0942894336934235,-0.245666001097234,5,"0","0",0,0,"1","1",2,"0","0"
2180,-0.0691375238561944,-0.0353573200789574,6,"0","0",0,0,"1","1",3,"0","0"
2185,-0.0145341993506173,0.421210520307591,8,"0","0",0,0,"1","1",4,"0","1"
2188,-0.243987521869775,-1.49737243925909,1,"1","0",1,0,"0","0",1,"1","0"
2201,-0.157751301833833,-0.776304901679257,2,"0","0",1,0,"0","0",1,"1","0"
2220,-0.0851688262900299,-0.169403684418042,5,"0","0",0,0,"1","1",2,"0","0"
2231,-0.0750336395905261,-0.0846579231442154,5,"0","0",0,0,"1","1",2,"0","0"
2240,-0.152608871633198,-0.733306269777219,2,"0","0",1,0,"0","0",1,"1","0"
2261,-0.0752355279359963,-0.0863460204665887,5,"0","0",0,0,"1","1",2,"0","0"
2270,0.0214295499925714,0.721922821591475,9,"0","0",0,0,"1","1",4,"0","1"
2280,-0.16999113118221,-0.878648715043905,2,"0","0",1,0,"0","0",1,"1","0"
2290,0.104496221458854,1.4164880544389,10,"0","1",0,0,"0","3",4,"0","1"
2999,0.536983309965355,5.0327458149771,10,"0","1",0,1,"0","2",4,"0","1"
4001,-0.0124478545559598,0.43865557417242,8,"0","0",0,0,"1","1",4,"0","1"
4003,-0.0713804661826919,-0.0541117703508625,6,"0","0",0,0,"1","1",3,"0","0"
4005,-0.138135947024784,-0.612290342773251,3,"0","0",0,0,"0","3",1,"1","0"
4007,-0.153037660222016,-0.736891602387494,2,"0","0",1,0,"0","0",1,"1","0"
4009,-0.0751816119139799,-0.0858951995329344,5,"0","0",0,0,"1","1",2,"0","0"
4011,-0.301166272217019,-1.97547480387567,1,"1","0",1,0,"0","0",1,"1","0"
4012,-0.186913295187715,-1.02014405337026,2,"0","0",1,0,"0","0",1,"1","0"
4013,-0.053310061320516,0.0969846289533881,6,"0","0",0,0,"1","1",3,"0","0"
4015,-0.133107301408248,-0.57024312513586,3,"0","0",0,0,"0","3",1,"1","0"
4017,-0.0327717631251595,0.268716415198584,7,"0","0",0,0,"1","1",3,"0","0"
4019,-0.0329455052798301,0.267263663354986,7,"0","0",0,0,"1","1",3,"0","0"
4021,-0.166605633686072,-0.85034074488931,2,"0","0",1,0,"0","0",1,"1","0"
4023,-0.0937994481356308,-0.241568967629626,5,"0","0",0,0,"1","1",2,"0","0"
4025,-0.0892407625639697,-0.203451339347816,5,"0","0",0,0,"1","1",2,"0","0"
4027,-0.0778211630527414,-0.107965909950779,5,"0","0",0,0,"1","1",2,"0","0"
4999,-0.0759690049712287,-0.0924790174769629,5,"0","0",0,0,"1","1",2,"0","0"
5001,0.0822961826929784,1.23086155920969,10,"0","1",0,0,"1","1",4,"0","1"
5003,-0.300772491205058,-1.97218218849292,1,"1","0",1,0,"0","0",1,"1","0"
5005,-0.0454170079104397,0.162982704750515,7,"0","0",0,0,"1","1",3,"0","0"
5007,-0.0280181693092529,0.308463776412491,8,"0","0",0,0,"1","1",3,"0","0"
5009,-0.170477034580977,-0.882711615378643,2,"0","0",1,0,"0","0",1,"1","0"
5011,-0.208520449601184,-1.20081312282314,1,"1","0",1,0,"0","0",1,"1","0"
5013,-0.0491123302040583,0.132084122394831,7,"0","0",0,0,"1","1",3,"0","0"
5015,0.239487037080161,2.54521905604566,10,"0","1",0,1,"0","2",4,"0","1"
5017,-0.0382741748770473,0.222707783430745,7,"0","0",0,0,"1","1",3,"0","0"
5019,-0.173198816102692,-0.905469898370119,2,"0","0",1,0,"0","0",1,"1","0"
5021,-0.124249573393192,-0.496178884777158,3,"0","0",0,0,"0","3",2,"0","0"
5023,-0.132563646758112,-0.565697335446748,3,"0","0",0,0,"0","3",1,"1","0"
5025,-0.145245258705383,-0.671735131346783,3,"0","0",0,0,"0","3",1,"1","0"
5027,-0.125929784952114,-0.510228039655464,3,"0","0",0,0,"0","3",2,"0","0"
5029,-0.145147872137352,-0.670920829736926,3,"0","0",0,0,"0","3",1,"1","0"
5031,-0.0849269188592765,-0.167380965943799,5,"0","0",0,0,"1","1",2,"0","0"
5033,0.125985427845152,1.59617089683452,10,"0","1",0,0,"0","3",4,"0","1"
5035,-0.114427032220494,-0.414047321343342,4,"0","0",0,0,"0","3",2,"0","0"
5037,-0.205851519334657,-1.1784967576757,1,"1","0",1,0,"0","0",1,"1","0"
5039,-0.295076149844251,-1.92455200669066,1,"1","0",1,0,"0","0",1,"1","0"
5041,-0.127065005236324,-0.519720228605829,3,"0","0",0,0,"0","3",2,"0","0"
5043,-0.19959927883272,-1.12621840339244,1,"1","0",1,0,"0","0",1,"1","0"
5045,-0.19163005013389,-1.05958338492942,1,"1","0",1,0,"0","0",1,"1","0"
5047,-0.0124011409106346,0.439046172150763,8,"0","0",0,0,"1","1",4,"0","1"
5049,-0.0762235610042485,-0.0946074977353644,5,"0","0",0,0,"1","1",2,"0","0"
5051,-0.110733905791177,-0.383167099793183,4,"0","0",0,0,"0","3",2,"0","0"
5053,-0.224047404849675,-1.33064236838232,1,"1","0",1,0,"0","0",1,"1","0"
5055,-0.235119656511474,-1.42322343510706,1,"1","0",1,0,"0","0",1,"1","0"
5057,-0.0189417830428066,0.384356336319942,8,"0","0",0,0,"1","1",3,"0","0"
5059,-0.227362996570402,-1.35836581865285,1,"1","0",1,0,"0","0",1,"1","0"
5061,-0.026359494680089,0.322332849407561,8,"0","0",0,0,"1","1",3,"0","0"
5063,0.0427278735868481,0.90000959003173,9,"0","0",0,0,"1","1",4,"0","1"
5065,-0.0919448956125421,-0.226062053938618,5,"0","0",0,0,"1","1",2,"0","0"
5067,-0.143271297583411,-0.655229777970845,3,"0","0",0,0,"0","3",1,"1","0"
5069,-0.140990050328507,-0.636155039537053,3,"0","0",0,0,"0","3",1,"1","0"
5071,0.0498991712565541,0.959972676885395,9,"0","0",0,0,"1","1",4,"0","1"
5073,0.0566091588522757,1.01607850145449,9,"0","0",0,0,"1","1",4,"0","1"
5075,-0.141536971085054,-0.64072813890308,3,"0","0",0,0,"0","3",1,"1","0"
5077,-0.11787786926575,-0.4429016307017,4,"0","0",0,0,"0","3",2,"0","0"
5079,-0.0533606831630875,0.0965613524304195,6,"0","0",0,0,"1","1",3,"0","0"
5081,-0.337176293457748,-2.27657400944646,1,"1","0",1,0,"0","0",1,"1","0"
5083,-0.0918675968725035,-0.225415717490727,5,"0","0",0,0,"1","1",2,"0","0"
5085,0.0929110502158124,1.31961819050958,10,"0","1",0,0,"1","1",4,"0","1"
5087,0.152629141762265,1.81895335620238,10,"0","1",0,1,"0","2",4,"0","1"
5089,-0.150385857119361,-0.71471844669281,2,"0","0",1,0,"0","0",1,"1","0"
5091,-0.203918079798312,-1.16233022712797,1,"1","0",1,0,"0","0",1,"1","0"
5093,-0.122539568191106,-0.481880609182477,3,"0","0",0,0,"0","3",2,"0","0"
5095,-0.116067807391867,-0.427766727319756,4,"0","0",0,0,"0","3",2,"0","0"
5097,-0.210266645787112,-1.21541401074928,1,"1","0",1,0,"0","0",1,"1","0"
5099,-0.168657716909668,-0.867499319283342,2,"0","0",1,0,"0","0",1,"1","0"
5101,-0.213381778886533,-1.24146131839213,1,"1","0",1,0,"0","0",1,"1","0"
5103,0.116539412041152,1.51718766504524,10,"0","1",0,0,"0","3",4,"0","1"
5105,0.0158783894397561,0.675506574811867,9,"0","0",0,0,"1","1",4,"0","1"
5107,-0.0554446971429095,0.0791357877652949,6,"0","0",0,0,"1","1",3,"0","0"
5109,-0.216165470685504,-1.26473726659613,1,"1","0",1,0,"0","0",1,"1","0"
5111,-0.152234074449991,-0.73017238842349,2,"0","0",1,0,"0","0",1,"1","0"
5113,-0.0557063736571018,0.0769477693241746,6,"0","0",0,0,"1","1",3,"0","0"
5115,0.0183125717256155,0.695860085507878,9,"0","0",0,0,"1","1",4,"0","1"
5117,-0.215793127975962,-1.26162390842025,1,"1","0",1,0,"0","0",1,"1","0"
5119,-0.037339270767053,0.230525020830365,7,"0","0",0,0,"1","1",3,"0","0"
5121,-0.235529303887116,-1.4266487177123,1,"1","0",1,0,"0","0",1,"1","0"
5123,-0.13807367718802,-0.611769671089801,3,"0","0",0,0,"0","3",1,"1","0"
5125,-0.100656758960567,-0.298906641160486,4,"0","0",0,0,"0","3",2,"0","0"
5127,0.293516629061035,2.9969896094147,10,"0","1",0,1,"0","2",4,"0","1"
5129,-0.240578702400724,-1.46886946151287,1,"1","0",1,0,"0","0",1,"1","0"
5131,-0.0212171980380058,0.365330364554521,8,"0","0",0,0,"1","1",3,"0","0"
5133,0.148869489114084,1.78751687306282,10,"0","1",0,0,"0","3",4,"0","1"
5135,-0.0274131870238045,0.31352235953065,8,"0","0",0,0,"1","1",3,"0","0"
5137,-0.148291113177226,-0.697203163026778,2,"0","0",0,0,"0","3",1,"1","0"
5139,-0.00319883892636519,0.515991581273491,8,"0","0",0,0,"1","1",4,"0","1"
5141,-0.0863634421486036,-0.179392511794016,5,"0","0",0,0,"1","1",2,"0","0"
5143,-0.0391399084579233,0.21546891812447,7,"0","0",0,0,"1","1",3,"0","0"
5145,-0.03304830246212,0.266404120681698,7,"0","0",0,0,"1","1",3,"0","0"
5147,-0.0266667969806049,0.319763329163825,8,"0","0",0,0,"1","1",3,"0","0"
5149,0.393618963843222,3.83399920952589,10,"0","1",0,1,"0","2",4,"0","1"
5999,0.126500837286457,1.6004805131017,10,"0","1",0,0,"0","3",4,"0","1"
6001,-0.0437346494989394,0.177049810620898,7,"0","0",0,0,"1","1",3,"0","0"
6003,-0.421501634486539,-2.98166365722865,1,"1","0",1,0,"0","0",1,"1","0"
6005,-0.120635006070783,-0.465955538281914,3,"0","0",0,0,"0","3",2,"0","0"
6007,-0.0695220391336267,-0.0385724596588736,6,"0","0",0,0,"1","1",3,"0","0"
6009,-0.145458778808589,-0.673520488067874,3,"0","0",0,0,"0","3",1,"1","0"
6011,-0.134171587956287,-0.579142198867922,3,"0","0",0,0,"0","3",1,"1","0"
6013,-0.0259979256393739,0.325356123128799,8,"0","0",0,0,"1","1",3,"0","0"
6015,-0.162453994199381,-0.815626648418704,2,"0","0",1,0,"0","0",1,"1","0"
6017,-0.0957816737069413,-0.258143424522993,4,"0","0",0,0,"1","1",2,"0","0"
6019,-0.0246446697116305,0.336671425667877,8,"0","0",0,0,"1","1",3,"0","0"
6021,-0.0371583901444694,0.232037461253518,7,"0","0",0,0,"1","1",3,"0","0"
6023,-0.108913193643535,-0.367943143729302,4,"0","0",0,0,"0","3",2,"0","0"
6025,-0.07685618328475,-0.0998971937567028,5,"0","0",0,0,"1","1",2,"0","0"
6027,-0.143024352194199,-0.653164934409271,3,"0","0",0,0,"0","3",1,"1","0"
6029,-0.00857576535317225,0.471032199975125,8,"0","0",0,0,"1","1",4,"0","1"
6031,-0.116198061042254,-0.42885584832838,4,"0","0",0,0,"0","3",2,"0","0"
6033,-0.0861078252416032,-0.177255160996199,5,"0","0",0,0,"1","1",2,"0","0"
6035,-0.161908521164553,-0.811065654234644,2,"0","0",1,0,"0","0",1,"1","0"
6037,-0.0594654035671075,0.0455164932343017,6,"0","0",0,0,"1","1",3,"0","0"
6039,-0.0672783392111537,-0.0198116747184926,6,"0","0",0,0,"1","1",3,"0","0"
6041,-0.0399500391667951,0.208694978414212,7,"0","0",0,0,"1","1",3,"0","0"
6043,-0.182998600469145,-0.987411179875583,2,"0","0",1,0,"0","0",1,"1","0"
6045,-0.142712513388019,-0.650557481995417,3,"0","0",0,0,"0","3",1,"1","0"
6047,0.0102026791268298,0.62804890032599,9,"0","0",0,0,"1","1",4,"0","1"
6049,-0.102334159538351,-0.312932291909713,4,"0","0",0,0,"0","3",2,"0","0"
6051,-0.287928758225805,-1.86478881122264,1,"1","0",1,0,"0","0",1,"1","0"
6053,-0.0552708266705656,0.0805896125421534,6,"0","0",0,0,"1","1",3,"0","0"
6055,-0.0165635236482989,0.404242245565606,8,"0","0",0,0,"1","1",4,"0","1"
6057,-0.0817475976207678,-0.140796946657341,5,"0","0",0,0,"1","1",2,"0","0"
6059,-0.0447121672803353,0.168876257335772,7,"0","0",0,0,"1","1",3,"0","0"
6061,-0.0797330672710691,-0.123952372091901,5,"0","0",0,0,"1","1",2,"0","0"
6063,-0.151586484056009,-0.724757535933968,2,"0","0",1,0,"0","0",1,"1","0"
6065,-0.0956005696143496,-0.256629115546599,4,"0","0",0,0,"1","1",2,"0","0"
6067,-0.022505052568986,0.354561918360707,8,"0","0",0,0,"1","1",3,"0","0"
6069,-0.0716046120458398,-0.0559859747806414,6,"0","0",0,0,"1","1",3,"0","0"
6071,-0.0895548244218388,-0.206077379895593,5,"0","0",0,0,"1","1",2,"0","0"
6073,-0.0349355271278173,0.250624017588275,7,"0","0",0,0,"1","1",3,"0","0"
6075,-0.0238740290910119,0.343115167455688,8,"0","0",0,0,"1","1",3,"0","0"
6077,-0.0364926226130843,0.237604302590677,7,"0","0",0,0,"1","1",3,"0","0"
6079,-0.0682956766591846,-0.028318181708637,6,"0","0",0,0,"1","1",3,"0","0"
6081,-0.0469684097440115,0.150010597444975,7,"0","0",0,0,"1","1",3,"0","0"
6083,-0.0351595205730422,0.24875108760694,7,"0","0",0,0,"1","1",3,"0","0"
6085,0.0261322733952136,0.761244827848811,9,"0","0",0,0,"1","1",4,"0","1"
6087,-0.0107520235097364,0.452835332006681,8,"0","0",0,0,"1","1",4,"0","1"
6089,-0.10124338805713,-0.303811763369639,4,"0","0",0,0,"0","3",2,"0","0"
6091,-0.295268829081762,-1.92616310169549,1,"1","0",1,0,"0","0",1,"1","0"
6093,-0.135995933403711,-0.594396534910486,3,"0","0",0,0,"0","3",1,"1","0"
6095,-0.054172600124608,0.0897724768985504,6,"0","0",0,0,"1","1",3,"0","0"
6097,-0.0329127649679396,0.267537422757527,7,"0","0",0,0,"1","1",3,"0","0"
6099,0.0251235422565363,0.752810282852022,9,"0","0",0,0,"1","1",4,"0","1"
6101,-0.0349533456841128,0.250475027030644,7,"0","0",0,0,"1","1",3,"0","0"
6103,-0.151037885763294,-0.720170409783444,2,"0","0",1,0,"0","0",1,"1","0"
6105,-0.228485467411184,-1.36775140263172,1,"1","0",1,0,"0","0",1,"1","0"
6107,-0.0271413988918977,0.315794926660051,8,"0","0",0,0,"1","1",3,"0","0"
6109,-0.139604368398771,-0.624568605709974,3,"0","0",0,0,"0","3",1,"1","0"
6111,-0.0616026279067133,0.0276460080579694,6,"0","0",0,0,"1","1",3,"0","0"
6113,-0.0440762141929098,0.1741938040299,7,"0","0",0,0,"1","1",3,"0","0"
6115,-0.0431017030187529,0.182342217450623,7,"0","0",0,0,"1","1",3,"0","0"
6999,0.315162671763105,3.17798384481862,10,"0","1",0,1,"0","2",4,"0","1"
8001,-0.0645263484023684,0.00319920441218,6,"0","0",0,0,"1","1",3,"0","0"
8003,-0.0717867682819233,-0.0575090812961262,6,"0","0",0,0,"1","1",3,"0","0"
8005,-0.0337447885296559,0.260580425099176,7,"0","0",0,0,"1","1",3,"0","0"
8007,-0.185731217302793,-1.01026006275294,2,"0","0",1,0,"0","0",1,"1","0"
8009,-0.0747095305081857,-0.0819478723347871,5,"0","0",0,0,"1","1",2,"0","0"
8011,-0.140095040729491,-0.628671381656363,3,"0","0",0,0,"0","3",1,"1","0"
8013,-0.00085289537135453,0.535607280359186,9,"0","0",0,0,"1","1",4,"0","1"
8015,-0.140983866608542,-0.63610333411993,3,"0","0",0,0,"0","3",1,"1","0"
8017,0.00432488538268744,0.57890149730062,9,"0","0",0,0,"1","1",4,"0","1"
8019,-0.316884399425678,-2.10690254128102,1,"1","0",1,0,"0","0",1,"1","0"
8021,0.00542752989221983,0.5881213026328,9,"0","0",0,0,"1","1",4,"0","1"
8023,-0.124149532418421,-0.495342388241184,3,"0","0",0,0,"0","3",2,"0","0"
8025,0.103403215312998,1.40734884066279,10,"0","1",0,0,"0","3",4,"0","1"
8027,-0.0542656772526873,0.0889942088399413,6,"0","0",0,0,"1","1",3,"0","0"
8029,0.0646687355720303,1.08346896843955,10,"0","1",0,0,"1","1",4,"0","1"
8031,-0.0285942598902056,0.303646772415129,8,"0","0",0,0,"1","1",3,"0","0"
8033,-0.0616128634856404,0.0275604228631455,6,"0","0",0,0,"1","1",3,"0","0"
8035,-0.0851087815954099,-0.168901618347935,5,"0","0",0,0,"1","1",2,"0","0"
8037,-0.234929009824219,-1.42162933535096,1,"1","0",1,0,"0","0",1,"1","0"
8039,-0.0183277380010133,0.389490698030885,8,"0","0",0,0,"1","1",3,"0","0"
8041,-0.054472180794327,0.0872675213737052,6,"0","0",0,0,"1","1",3,"0","0"
8043,-0.0668151924614964,-0.0159390549982132,6,"0","0",0,0,"1","1",3,"0","0"
8045,-0.00679133094858642,0.485952818266966,8,"0","0",0,0,"1","1",4,"0","1"
8047,-0.127320148454925,-0.521853618639507,3,"0","0",0,0,"0","3",2,"0","0"
8049,-0.2376789028446,-1.44462267374158,1,"1","0",1,0,"0","0",1,"1","0"
8051,-0.161881702288147,-0.810841407147248,2,"0","0",1,0,"0","0",1,"1","0"
8053,-0.0607736423967574,0.0345776029273188,6,"0","0",0,0,"1","1",3,"0","0"
8055,-0.0324916969227676,0.271058199739162,7,"0","0",0,0,"1","1",3,"0","0"
8057,-0.112748484574688,-0.400012079339839,4,"0","0",0,0,"0","3",2,"0","0"
8059,0.0806591158560278,1.21717316061706,10,"0","1",0,0,"1","1",4,"0","1"
8061,-0.120848600807569,-0.467741519054612,3,"0","0",0,0,"0","3",2,"0","0"
8063,-0.0777939584979454,-0.107738437998396,5,"0","0",0,0,"1","1",2,"0","0"
8065,-0.294031321424943,-1.91581563286549,1,"1","0",1,0,"0","0",1,"1","0"
8067,-0.119587157237528,-0.457193909147012,3,"0","0",0,0,"0","3",2,"0","0"
8069,-0.061467478335441,0.0287760665011808,6,"0","0",0,0,"1","1",3,"0","0"
8071,0.0900081360100169,1.29534535947285,10,"0","1",0,0,"1","1",4,"0","1"
8073,-0.0737391250093429,-0.0738337886793018,6,"0","0",0,0,"1","1",3,"0","0"
8075,0.00556776926907015,0.589293919685068,9,"0","0",0,0,"1","1",4,"0","1"
8077,-0.0600341218045484,0.0407611333764908,6,"0","0",0,0,"1","1",3,"0","0"
8079,-0.237577921863755,-1.44377831730794,1,"1","0",1,0,"0","0",1,"1","0"
8081,0.173086067392836,1.99000474255421,10,"0","1",0,1,"0","2",4,"0","1"
8083,-0.0774581366234679,-0.104930450217925,5,"0","0",0,0,"1","1",2,"0","0"
8085,-0.00636992787785714,0.489476396577943,8,"0","0",0,0,"1","1",4,"0","1"
8087,0.187450145365694,2.11011054414404,10,"0","1",0,1,"0","2",4,"0","1"
8089,0.012526203501465,0.647477140555289,9,"0","0",0,0,"1","1",4,"0","1"
8091,-0.215630653619333,-1.26026537271211,1,"1","0",1,0,"0","0",1,"1","0"
8093,-0.209085687255126,-1.20553937964545,1,"1","0",1,0,"0","0",1,"1","0"
8095,-0.00772521385303872,0.478144119717555,8,"0","0",0,0,"1","1",4,"0","1"
8097,-0.212604375852257,-1.23496103241718,1,"1","0",1,0,"0","0",1,"1","0"
8099,-0.140025239684425,-0.62808773747918,3,"0","0",0,0,"0","3",1,"1","0"
8101,-0.0804573747453497,-0.13000869745858,5,"0","0",0,0,"1","1",2,"0","0"
8103,0.5307759047979,4.98084235310237,10,"0","1",0,1,"0","2",4,"0","1"
8105,-0.0768337680079235,-0.0997097675399844,5,"0","0",0,0,"1","1",2,"0","0"
8107,-0.0884062308207767,-0.19647336943163,5,"0","0",0,0,"1","1",2,"0","0"
8109,-0.072772842707301,-0.0657541812956531,6,"0","0",0,0,"1","1",3,"0","0"
8111,-0.180749925398894,-0.968608795041837,2,"0","0",1,0,"0","0",1,"1","0"
8113,-0.0588751624090568,0.0504518178373105,6,"0","0",0,0,"1","1",3,"0","0"
8115,-0.0616281151971014,0.0274328950793151,6,"0","0",0,0,"1","1",3,"0","0"
8117,-0.279708669926745,-1.79605622036903,1,"1","0",1,0,"0","0",1,"1","0"
8119,-0.102874907737148,-0.317453779191912,4,"0","0",0,0,"0","3",2,"0","0"
8121,-0.0387073503925737,0.219085769360666,7,"0","0",0,0,"1","1",3,"0","0"
8123,0.0592698293479416,1.03832580220377,10,"0","1",0,0,"1","1",4,"0","1"
8125,0.00222830437612386,0.561370852948289,9,"0","0",0,0,"1","1",4,"0","1"
8999,0.416387521851611,4.02437940070901,10,"0","1",0,1,"0","2",4,"0","1"
9001,-0.0180355817227648,0.39193357421513,8,"0","0",0,0,"1","1",3,"0","0"
9003,-0.0228793163307087,0.351432497231647,8,"0","0",0,0,"1","1",3,"0","0"
9005,-0.116657886075434,-0.432700693385989,4,"0","0",0,0,"0","3",2,"0","0"
9007,-0.034160521797499,0.257104255067503,7,"0","0",0,0,"1","1",3,"0","0"
9009,-0.049338108750541,0.130196266219285,7,"0","0",0,0,"1","1",3,"0","0"
9011,0.00203849384847389,0.559783744773531,9,"0","0",0,0,"1","1",4,"0","1"
9013,-0.0943052645140988,-0.245798371125482,5,"0","0",0,0,"1","1",2,"0","0"
9015,-0.0921295326147531,-0.227605903477419,5,"0","0",0,0,"1","1",2,"0","0"
9999,0.0565332163450319,1.01544350520032,9,"0","0",0,0,"1","1",4,"0","1"
10001,-0.0322158037980046,0.273365090927403,7,"0","0",0,0,"1","1",3,"0","0"
10003,-0.0439763604254211,0.175028735224833,7,"0","0",0,0,"1","1",3,"0","0"
10005,0.0392914808781774,0.871276057560504,9,"0","0",0,0,"1","1",4,"0","1"
10999,-0.0493082934287106,0.130445568202668,7,"0","0",0,0,"1","1",3,"0","0"
11999,0.00727591772064546,0.603576669987491,9,"0","0",0,0,"1","1",4,"0","1"
12001,-0.0722474998166342,-0.0613615061018622,6,"0","0",0,0,"1","1",3,"0","0"
12003,-0.0871969717924689,-0.186362102617353,5,"0","0",0,0,"1","1",2,"0","0"
12005,-0.110454495744645,-0.380830801725574,4,"0","0",0,0,"0","3",2,"0","0"
12007,-0.0869116117949453,-0.183976053801062,5,"0","0",0,0,"1","1",2,"0","0"
12009,-0.0248572731121796,0.334893733992023,8,"0","0",0,0,"1","1",3,"0","0"
12011,-0.0605661226118389,0.0363127877516064,6,"0","0",0,0,"1","1",3,"0","0"
12013,-0.0695876225648822,-0.0391208380926887,6,"0","0",0,0,"1","1",3,"0","0"
12015,-0.0457399757939846,0.160282196119594,7,"0","0",0,0,"1","1",3,"0","0"
12017,-0.0553080614230461,0.0802782726982651,6,"0","0",0,0,"1","1",3,"0","0"
12019,-0.079999266864129,-0.12617821043445,5,"0","0",0,0,"1","1",2,"0","0"
12021,-0.0802735789542379,-0.128471881739393,5,"0","0",0,0,"1","1",2,"0","0"
12023,-0.132717090287596,-0.566980359539368,3,"0","0",0,0,"0","3",1,"1","0"
12025,-0.0469553438100054,0.15011984876485,7,"0","0",0,0,"1","1",3,"0","0"
12027,-0.130226655529774,-0.546156491591801,3,"0","0",0,0,"0","3",2,"0","0"
12029,-0.218408597537958,-1.28349325978906,1,"1","0",1,0,"0","0",1,"1","0"
12031,-0.0350059519074135,0.250035158030344,7,"0","0",0,0,"1","1",3,"0","0"
12033,-0.0711280387592186,-0.0520010885447065,6,"0","0",0,0,"1","1",3,"0","0"
12035,-0.109038968949576,-0.368994818885953,4,"0","0",0,0,"0","3",2,"0","0"
12037,0.00590736163493288,0.592133434577203,9,"0","0",0,0,"1","1",4,"0","1"
12039,-0.100212502353154,-0.295191972105797,4,"0","0",0,0,"0","3",2,"0","0"
