"fipscounty","year","AAR_county","aar_category","quartile","post","avg_unemp_rate","total_pop","time_to_treat","treat","statefips","adj1","adj2","mfa_exposure","chn_subsidies","chn_tariffs","manuf_share","ntr_ratees","medianhhinc1990","pctnocollege1990","pctveteran1990","pctforeignborn1990","pctmanufacturing1990","laborforce","nicivpop","lfpr"
16081,2008,-0.166855787824506,0,1,1,2.86923076923077,9627,8,1,"16",2001,2001,0,0.000857728355185827,-0.013016709999647,2.59146522286052,0.00126845253589636,29745,48.9000015258789,14.1000003814697,5.80000019073486,1.39999997615814,5304,7091,74.7990410379354
16081,2009,-0.166855787824506,0,1,1,7.01538461538462,10041,9,1,"16",2001,2001,0,0.000857728355185827,-0.013016709999647,2.59146522286052,0.00126845253589636,29745,48.9000015258789,14.1000003814697,5.80000019073486,1.39999997615814,5287,7345.4,71.9770196313339
16081,2010,-0.166855787824506,0,1,1,7.73846153846154,10151,10,1,"16",2001,2001,0,0.000857728355185827,-0.013016709999647,2.59146522286052,0.00126845253589636,29745,48.9000015258789,14.1000003814697,5.80000019073486,1.39999997615814,5446,7385.2,73.7420787520988
16081,2011,-0.166855787824506,0,1,1,6.7,10161,11,1,"16",2001,2001,0,0.000857728355185827,-0.013016709999647,2.59146522286052,0.00126845253589636,29745,48.9000015258789,14.1000003814697,5.80000019073486,1.39999997615814,5325,7403,71.9302985276239
16081,2012,-0.166855787824506,0,1,1,6.13846153846154,10125,12,1,"16",2001,2001,0,0.000857728355185827,-0.013016709999647,2.59146522286052,0.00126845253589636,29745,48.9000015258789,14.1000003814697,5.80000019073486,1.39999997615814,5314,7385.4,71.9527716846752
16085,1990,-0.180705388473748,0,1,0,8.78461538461539,6142,-10,1,"16",1990,0,0,0.0141415439230741,-0.531861429044511,10.1359710051379,0.0475651322631165,31614,50.7999992370605,20.2000007629395,1.79999995231628,0.5,3253,4547,71.5416758302177
16085,1991,-0.180705388473748,0,1,0,10.8153846153846,6514,-9,1,"16",1991,0,0,0.0141415439230741,-0.531861429044511,10.1359710051379,0.0466418728137796,31614,50.7999992370605,20.2000007629395,1.79999995231628,0.5,3325,4869.4,68.2835667638723
16085,1992,-0.180705388473748,0,1,0,10.6153846153846,6842,-8,1,"16",1992,0,0,0.0141415439230741,-0.531861429044511,10.1359710051379,0.0463437149846868,31614,50.7999992370605,20.2000007629395,1.79999995231628,0.5,3702,5137.4,72.0597967843656
16085,1993,-0.180705388473748,0,1,0,11.2615384615385,7265,-7,1,"16",1993,0,0,0.0141415439230741,-0.531861429044511,10.1359710051379,0.0600894211856939,31614,50.7999992370605,20.2000007629395,1.79999995231628,0.5,3914,5475.2,71.4859731151373
16085,1994,-0.180705388473748,0,1,0,8.71538461538461,7512,-6,1,"16",1994,0,0,0.0141415439230741,-0.531861429044511,10.1359710051379,0.0529705214830756,31614,50.7999992370605,20.2000007629395,1.79999995231628,0.5,4007,5685.2,70.4812495602617
