"fipscounty","control_ind","unshock_ind","aar_pntr","aar_tw","AAR_county1","AAR_county2","AAR_county3","AAR_county4","AAR_county5","AAR_county6","AAR_county7","year","quarter","avg_unemp_rate","post","treat","total_pop","laborforce","nicivpop","lfpr","time_period"
53019,0,1,-0.387550022781807,0.0325696903822983,-0.119821082615363,0.338950989384968,-0.0253478988509094,-0.0848082999278331,0.0421345147401259,-0.0242354855568615,0.101115095501962,2016,2016 Q2,9.56666666666667,0,1,7531,2493,6266.8,39.7810684879045,2
53019,0,1,-0.387550022781807,0.0325696903822983,-0.119821082615363,0.338950989384968,-0.0253478988509094,-0.0848082999278331,0.0421345147401259,-0.0242354855568615,0.101115095501962,2016,2016 Q3,9,0,1,7531,2493,6266.8,39.7810684879045,3
53019,0,1,-0.387550022781807,0.0325696903822983,-0.119821082615363,0.338950989384968,-0.0253478988509094,-0.0848082999278331,0.0421345147401259,-0.0242354855568615,0.101115095501962,2016,2016 Q4,9.4,0,1,7531,2493,6266.8,39.7810684879045,4
53019,0,1,-0.387550022781807,0.0325696903822983,-0.119821082615363,0.338950989384968,-0.0253478988509094,-0.0848082999278331,0.0421345147401259,-0.0242354855568615,0.101115095501962,2017,2017 Q1,12.5333333333333,0,1,7576,2510,6291.8,39.8931943164118,5
53019,0,1,-0.387550022781807,0.0325696903822983,-0.119821082615363,0.338950989384968,-0.0253478988509094,-0.0848082999278331,0.0421345147401259,-0.0242354855568615,0.101115095501962,2017,2017 Q2,10.1333333333333,0,1,7576,2510,6291.8,39.8931943164118,6
53019,0,1,-0.387550022781807,0.0325696903822983,-0.119821082615363,0.338950989384968,-0.0253478988509094,-0.0848082999278331,0.0421345147401259,-0.0242354855568615,0.101115095501962,2017,2017 Q3,9.33333333333333,0,1,7576,2510,6291.8,39.8931943164118,7
53019,0,1,-0.387550022781807,0.0325696903822983,-0.119821082615363,0.338950989384968,-0.0253478988509094,-0.0848082999278331,0.0421345147401259,-0.0242354855568615,0.101115095501962,2017,2017 Q4,11.4,0,1,7576,2510,6291.8,39.8931943164118,8
53019,0,1,-0.387550022781807,0.0325696903822983,-0.119821082615363,0.338950989384968,-0.0253478988509094,-0.0848082999278331,0.0421345147401259,-0.0242354855568615,0.101115095501962,2018,2018 Q1,15.8,0,1,7638,2506,6354.4,39.437240337404,9
53019,0,1,-0.387550022781807,0.0325696903822983,-0.119821082615363,0.338950989384968,-0.0253478988509094,-0.0848082999278331,0.0421345147401259,-0.0242354855568615,0.101115095501962,2018,2018 Q2,11.5666666666667,0,1,7638,2506,6354.4,39.437240337404,10
53019,0,1,-0.387550022781807,0.0325696903822983,-0.119821082615363,0.338950989384968,-0.0253478988509094,-0.0848082999278331,0.0421345147401259,-0.0242354855568615,0.101115095501962,2018,2018 Q3,8.86666666666667,0,1,7638,2506,6354.4,39.437240337404,11
53019,0,1,-0.387550022781807,0.0325696903822983,-0.119821082615363,0.338950989384968,-0.0253478988509094,-0.0848082999278331,0.0421345147401259,-0.0242354855568615,0.101115095501962,2018,2018 Q4,9.56666666666667,0,1,7638,2506,6354.4,39.437240337404,12
53019,0,1,-0.387550022781807,0.0325696903822983,-0.119821082615363,0.338950989384968,-0.0253478988509094,-0.0848082999278331,0.0421345147401259,-0.0242354855568615,0.101115095501962,2019,2019 Q1,14.9,1,1,7627,2497,6402.4,39.0009996251406,13
