"countyid","year","laborforce","nicivpop","lfpr"
41033,2005,34300,64395.8,53.2643433267387
41033,2006,35050,65219.4,53.7416780896482
41033,2007,34862,65618.8,53.128066956421
41033,2008,34991,66314.8,52.764993636413
41033,2009,35332,66461.2,53.1618448056911
41033,2010,34491,67013.8,51.4685035022637
41033,2011,34489,67021.4,51.4596830266154
41033,2012,33367,67282.6,49.5923165870522
41033,2013,32189,67761.4,47.5034459146358
41033,2014,32790,68114.8,48.1393177400506
41033,2015,33162,69023.2,48.0447154000394
41033,2016,34195,69793.8,48.9943232779989
41033,2017,35028,70662,49.5711980979876
41033,2018,35456,71169.8,49.8188838524205
41033,2019,35874,71503.6,50.1709004861294
41035,1990,27160,43088.2,63.0334987305109
41035,1991,26810,43511.4,61.6160362571648
41035,1992,28065,43809.8,64.0610091805943
41035,1993,28520,44590,63.9605292666517
41035,1994,28524,45298.2,62.9693895121661
41035,1995,28720,45820.8,62.6789580277952
41035,1996,29765,46606.2,63.864893512022
41035,1997,29518,47173.4,62.5733994157724
41035,1998,29064,47549.8,61.1232854817476
41035,1999,28988,47851.6,60.5789566075116
41035,2000,29824,48332.6,61.7057638115889
41035,2001,29798,48760.6,61.1108148792263
41035,2002,29668,48985,60.5654792283352
41035,2003,29889,49495.4,60.3874299429846
41035,2004,29743,49941.2,59.5560379005711
41035,2005,30045,50725.4,59.2306812760471
41035,2006,30352,51435.6,59.0097131169851
41035,2007,30573,52019,58.772756108345
41035,2008,30867,52197.2,59.1353559194746
41035,2009,31261,52122.6,59.9759029672349
41035,2010,31221,52250,59.7531100478469
41035,2011,31289,52458.2,59.6455844844085
41035,2012,29989,52293.4,57.3475811479078
41035,2013,28838,52162.6,55.2848209253373
41035,2014,28611,51898.2,55.1290796212585
41035,2015,28444,52235.4,54.4534932249011
41035,2016,29144,52682.4,55.3201828314579
41035,2017,29423,53171.8,55.3357230712521
41035,2018,29412,53780.6,54.6888655016865
41035,2019,29493,54272.8,54.3421382349906
41037,1990,3724,5285.2,70.460909710134
41037,1991,3723,5308.2,70.1367695263931
41037,1992,3779,5408.6,69.8702067078357
41037,1993,3852,5467.6,70.4513863486722
41037,1994,3946,5577.8,70.7447380687726
41037,1995,3752,5626.4,66.6856249111332
41037,1996,3881,5660.4,68.564059077097
41037,1997,3803,5687.4,66.8671097513803
41037,1998,3505,5642.6,62.1167546875554
41037,1999,3404,5706.2,59.654410991553
41037,2000,3389,5746.6,58.9740020185849
41037,2001,3434,5855.4,58.6467192676845
41037,2002,3515,5923.4,59.3409190667522
41037,2003,3606,6018.6,59.9142657760941
41037,2004,3553,6074.6,58.48944786488
41037,2005,3549,6071.2,58.4563183555146
41037,2006,3682,6285.6,58.5783377879598
41037,2007,3639,6403.4,56.8291844957366
41037,2008,3585,6464,55.4610148514851
41037,2009,3689,6456.4,57.1371042686327
41037,2010,3720,6483.6,57.3755321117897
41037,2011,3753,6536.6,57.4151699660374
41037,2012,3627,6441.2,56.3093833447184
41037,2013,3465,6466.4,53.5846839044909
41037,2014,3495,6444.2,54.2348158033581
41037,2015,3458,6410.4,53.9435916635467
41037,2016,3443,6449.8,53.3815002015566
41037,2017,3495,6431.4,54.3427558540909
41037,2018,3562,6412.8,55.5451596806387
41037,2019,3626,6433.2,56.3638624634707
41039,1990,146662,215949.8,67.914857990144
41039,1991,146026,220348.4,66.2705061620597
41039,1992,147107,223615.6,65.7856607499656
41039,1993,150977,228118.4,66.183613421802
41039,1994,155936,231930.2,67.2340212701925
41039,1995,157392,236219.6,66.6295260850497
41039,1996,159975,240266,66.582454446322
41039,1997,159556,244970,65.132873413071
41039,1998,164837,247786.6,66.5237748933962
41039,1999,166351,250065.8,66.5228911750427
41039,2000,170474,252065.8,67.6307535572061
41039,2001,169887,253639.6,66.9796829832566
41039,2002,172011,256736.2,66.9991220560248
41039,2003,172432,260554,66.178987848968
41039,2004,172192,262822.4,65.5164856572347
41039,2005,173600,266778.8,65.0726369561599
41039,2006,177402,270871.2,65.4931199773176
41039,2007,181463,275603,65.8421715293375
41039,2008,183901,278712.4,65.9823531353467
41039,2009,183890,281437,65.3396674921919
41039,2010,178303,283131,62.9754424630295
41039,2011,177473,285768.8,62.1037006139229
41039,2012,172280,287394,59.9455799355588
41039,2013,167430,288534.2,58.0277831882668
41039,2014,169363,291136.6,58.1730362997988
41039,2015,171388,294844.4,58.1282873271461
41039,2016,178047,300905.8,59.1703450049816
41039,2017,180766,306411.2,58.994579832591
41039,2018,180495,309966.2,58.2305425559303
41039,2019,181067,313592,57.7396744814919
41041,1990,18983,30486.6,62.2667007800148
41041,1991,19627,31248,62.8104198668715
41041,1992,20542,31980.6,64.2326910689606
41041,1993,20576,33034,62.287340316038
41041,1994,21076,33895.2,62.1798956784442
41041,1995,21295,34806,61.1819801183704
41041,1996,21713,35394,61.3465559134317
41041,1997,21783,35897.6,60.6809368871457
41041,1998,21922,35828.4,61.1860981790981
41041,1999,21429,35800,59.8575418994413
41041,2000,21265,35446.8,59.9913109222835
41041,2001,21180,35345.2,59.9232710523635
41041,2002,21423,35782.2,59.8705501618123
41041,2003,21690,36105.6,60.0737835681999
41041,2004,22060,36725,60.068073519401
41041,2005,21930,37362.6,58.6950586950587
41041,2006,22073,37745,58.4792687773215
41041,2007,22510,38150,59.0039318479686
41041,2008,22850,38257.6,59.7266948266488
41041,2009,23252,38406.6,60.5416777324731
41041,2010,22117,38531.6,57.3996408142927
41041,2011,21942,38381.4,57.1683159030155
41041,2012,21352,38694.4,55.1811114786636
41041,2013,20594,38838.2,53.0251144491763
41041,2014,20559,38863,52.9012170959524
41041,2015,20484,39403.8,51.9848339500251
41041,2016,20843,40102,51.9749638422024
41041,2017,21011,40915.6,51.3520515402438
41041,2018,20960,41409.2,50.6167711523043
41041,2019,20878,42153.6,49.5283914066652
41043,1990,44203,68273.2,64.7442920501749
41043,1991,44627,69595.2,64.1236751959905
41043,1992,45140,70293.4,64.2165551815675
41043,1993,46655,71524.6,65.2293057213882
41043,1994,48087,72626,66.2118249662655
41043,1995,49818,74174.8,67.1629717909587
41043,1996,52191,75600.6,69.0351663875684
41043,1997,52714,76719.6,68.7099515638768
41043,1998,54039,77331.8,69.879402781262
41043,1999,53356,77992.6,68.411618538169
41043,2000,51531,77879.8,66.1673501986394
41043,2001,52038,78487.2,66.3012567654344
41043,2002,52444,79498.2,65.968789230448
41043,2003,52496,80699.8,65.0509666690624
41043,2004,51702,81537.6,63.4087831871431
41043,2005,51945,82768.8,62.7591556238583
41043,2006,52770,85014.4,62.0718372416908
41043,2007,53653,86814.8,61.8016743688864
41043,2008,55235,88292.6,62.5590366576587
41043,2009,56197,89345.8,62.8983119519888
41043,2010,57072,90313.2,63.1934202309297
41043,2011,56637,91637.6,61.8054161174016
41043,2012,55307,92036.4,60.0925286082463
41043,2013,53507,92397.4,57.9096381499912
41043,2014,54122,93310,58.0023577322902
41043,2015,54608,94308,57.9038893837214
41043,2016,56682,96556.6,58.7033926215298
41043,2017,57577,98389.2,58.5196342688019
41043,2018,58482,100654,58.1020128360522
41043,2019,58841,102725.2,57.2800052956821
41045,1990,13790,18557.2,74.3107796434807
41045,1991,14364,19207.2,74.7844558290641
41045,1992,14602,19949.6,73.1944500140354
41045,1993,14895,20484,72.7152899824253
41045,1994,14646,20847.4,70.2533649280006
41045,1995,14503,21444.8,67.6294486309035
41045,1996,14632,22019.6,66.4498900979128
41045,1997,14611,22413.6,65.188100082093
41045,1998,14813,22863.2,64.7897057279821
41045,1999,14740,23198.6,63.5383169674032
41045,2000,13105,23316.4,56.2050745398089
41045,2001,13056,23488,55.5858310626703
41045,2002,12968,23448.2,55.3048848099214
41045,2003,13249,23441.8,56.5186973696559
41045,2004,12996,23402.2,55.5332404645717
41045,2005,12570,23587.8,53.2902602192659
41045,2006,12510,23640.2,52.9183340242468
41045,2007,12719,23761,53.5288918816548
41045,2008,12760,23759.8,53.7041557588869
41045,2009,13156,23722.6,55.4576648428081
41045,2010,13474,23758.4,56.712573237255
41045,2011,13373,23493.2,56.9228542727257
41045,2012,12829,23393.8,54.8393164000718
41045,2013,12325,23340.2,52.8058885527973
41045,2014,12043,23076.6,52.1870639522287
41045,2015,11964,22939.2,52.15526260724
41045,2016,12445,23017.4,54.0677921919939
41045,2017,12496,23016,54.2926659714981
41045,2018,12380,23015.8,53.7891361586389
41045,2019,12339,23066,53.4943206451054
41047,1990,117012,171763,68.1241012325122
41047,1991,118708,176418.2,67.287842184083
41047,1992,122439,180793.2,67.7232329534518
41047,1993,127803,186201.8,68.6368230597126
41047,1994,130806,190034.8,68.8326559135485
41047,1995,132256,194306,68.0658343025949
41047,1996,135419,198530.8,68.2105748830912
41047,1997,136649,202320.8,67.5407570551322
41047,1998,140207,205763.2,68.1399783829178
41047,1999,142922,209206,68.3163962792654
41047,2000,145246,211725,68.6012516235683
41047,2001,144866,214617.8,67.4995270662545
41047,2002,146636,218488,67.1139833766614
41047,2003,148494,220831.8,67.243032932757
41047,2004,148129,222711.6,66.5115782024825
41047,2005,147824,224818.8,65.7525082421933
41047,2006,149931,227792.2,65.819198374659
41047,2007,151768,230696.2,65.7869527109679
41047,2008,155375,232219.2,66.9087655112067
41047,2009,158101,234833,67.3248649039956
41047,2010,155350,237013.6,65.5447619883416
41047,2011,154593,239232.8,64.6203196217241
41047,2012,150623,241338.4,62.4115350064474
41047,2013,147266,243153,60.5651585627157
41047,2014,149363,246107.2,60.6902195466041
41047,2015,152400,250545.4,60.8272991641435
41047,2016,157013,255985.8,61.3366053898302
41047,2017,159480,260565.8,61.2052694559301
41047,2018,160293,265103.4,60.4643320304455
41047,2019,162391,267833,60.6314382469673
41049,1990,3851,5434,70.8686050791314
41049,1991,3513,5735.2,61.2533128748779
41049,1992,3821,5883.8,64.941024507971
41049,1993,4003,6196,64.6061975468044
41049,1994,3888,6311.6,61.6008619050637
41049,1995,3881,6521.8,59.5081112576283
41049,1996,4098,6731.2,60.8806750653672
41049,1997,4278,7009.4,61.0323280166633
41049,1998,4298,7292.6,58.9364561336149
41049,1999,4154,7692.6,53.9999480019759
41049,2000,5490,7851.2,69.9256164662727
41049,2001,5546,7869.6,70.4737216631087
41049,2002,5790,8137.6,71.1511993708219
41049,2003,5753,8147.4,70.6114834180229
41049,2004,5620,8139.8,69.0434654414113
41049,2005,5454,8069.4,67.588668302476
41049,2006,5539,8123.2,68.1874138270632
41049,2007,5326,8078,65.9321614260956
41049,2008,5447,8047,67.6898222940226
41049,2009,5805,8140.8,71.3074882075472
41049,2010,5729,8231.4,69.5993391160678
41049,2011,5792,8275.6,69.9888829812944
41049,2012,5645,8285.2,68.1335393231304
41049,2013,5528,8230,67.1688942891859
41049,2014,5480,8156.6,67.1848564352794
41049,2015,5528,8252.2,66.9881970868374
41049,2016,5753,8295.8,69.3483449456351
41049,2017,5733,8333.2,68.7971007536121
41049,2018,5710,8421.4,67.8034531075593
41049,2019,5774,8632.6,66.8859903157797
41051,1990,319389,456100.8,70.0259679439282
41051,1991,326726,466654.6,70.0145246612805
41051,1992,336459,473309.8,71.0864216206806
41051,1993,342375,482276,70.991506937936
41051,1994,349896,487298,71.8032907994697
41051,1995,353176,493479,71.5685976505586
41051,1996,360698,502150.8,71.8306134332555
41051,1997,367941,508417.2,72.3698962190894
41051,1998,369624,512885.6,72.0675331886877
41051,1999,370965,517834.8,71.6377114863659
41051,2000,381239,521939.2,73.0427988547325
41051,2001,380121,530656.2,71.6322545557745
41051,2002,377757,537556,70.2730506217027
41051,2003,373523,541051.6,69.0364837660585
41051,2004,363822,536859.2,67.7686067408363
41051,2005,360354,540006.6,66.7314066161414
41051,2006,366637,548493.4,66.8443777081
41051,2007,379156,560798.4,67.6100359772781
41051,2008,388379,573258.2,67.7494015785557
41051,2009,393391,585865.4,67.1469931489383
41051,2010,418838,594397,70.4643529492915
41051,2011,424717,606257,70.0556034816917
41051,2012,419650,616193.6,68.1035960126817
41051,2013,411497,622642.6,66.0887963656839
41051,2014,419794,633174,66.2999428277219
41051,2015,427659,644206,66.3854419238567
41051,2016,442861,657139.6,67.3922253353778
41051,2017,451727,662957.8,68.1381228186771
41051,2018,450380,665850.6,67.6397978765807
41051,2019,453933,671316.8,67.6182988419178
41053,1990,24929,36873.2,67.6073679528763
41053,1991,25178,38106.6,66.0725438637926
41053,1992,25870,39226.6,65.9501460743475
41053,1993,26882,40196.6,66.876302970898
41053,1994,27918,41629.6,67.0628591194727
41053,1995,28330,42461.6,66.7191062041939
41053,1996,29089,43521.2,66.8386901096477
41053,1997,29652,44715,66.3133176786313
41053,1998,30727,45884.2,66.9664067369596
41053,1999,31371,46584.2,67.3425753796352
41053,2000,33329,47237.6,70.5560824427998
41053,2001,33431,47942,69.7321763797923
41053,2002,33632,48462.6,69.3978449360951
41053,2003,34266,49311.8,69.4884388726431
41053,2004,34774,50589,68.7382632588112
41053,2005,35556,52130.8,68.2053603627798
41053,2006,36936,54089,68.2874521621771
41053,2007,38469,55441.4,69.3867759472163
41053,2008,39707,56688.8,70.0438181792523
41053,2009,40198,57252.8,70.2114132409245
41053,2010,36385,57677.4,63.0836341443962
41053,2011,36294,58081.6,62.4879479904135
41053,2012,35234,58495.2,60.2340021061557
41053,2013,34672,58865,58.9008748832073
41053,2014,35531,59895.4,59.3217509191023
41053,2015,36384,61137.4,59.5118536280575
41053,2016,38236,63167.8,60.5308400799141
41053,2017,39162,65127,60.131742595237
41053,2018,39493,66287,59.5788012732512
41053,2019,40247,67316.2,59.787985655756
41055,1990,909,1439.4,63.151313047103
41055,1991,999,1447.8,69.0012432656444
41055,1992,1002,1462.2,68.5268773081658
41055,1993,944,1489,63.3982538616521
41055,1994,965,1479.4,65.2291469514668
41055,1995,905,1503.4,60.1968870560064
41055,1996,1042,1462.8,71.2332512988789
41055,1997,1067,1463.4,72.9123957906246
41055,1998,1078,1472.4,73.2138005976637
41055,1999,1056,1480,71.3513513513514
41055,2000,891,1446.8,61.5841857893282
41055,2001,907,1408.4,64.3993183754615
41055,2002,916,1371,66.8125455871626
41055,2003,947,1368.2,69.21502704283
41055,2004,887,1327,66.8425018839488
41055,2005,882,1356,65.0442477876106
41055,2006,885,1370.2,64.5891110786746
41055,2007,930,1396.8,66.5807560137457
41055,2008,974,1399.2,69.6112064036592
41055,2009,1050,1435.4,73.1503413682597
41055,2010,905,1445.2,62.6210905065043
41055,2011,920,1433.4,64.183061252965
41055,2012,896,1429,62.7011896431071
41055,2013,864,1421.8,60.768040512027
41055,2014,881,1428.6,61.6687666246675
41055,2015,890,1410,63.1205673758865
41055,2016,892,1409.6,63.2803632236095
41055,2017,895,1431.4,62.5261981277071
41055,2018,895,1402.8,63.8009694895922
41055,2019,930,1465.6,63.4552401746725
41057,1990,9560,16782.4,56.9644389360282
41057,1991,9842,17105,57.5387313650979
41057,1992,10191,17336.8,58.7824742743759
41057,1993,10263,17794.4,57.6754484556939
41057,1994,10875,18087.4,60.1247277110032
41057,1995,11035,18484.6,59.6983434859288
41057,1996,11429,18848.8,60.6351597979712
41057,1997,11264,19072,59.0604026845638
41057,1998,11343,19033.2,59.5958640691003
41057,1999,11470,19207.8,59.7153239829653
41057,2000,11595,19204.2,60.377417439935
41057,2001,11736,19318.2,60.7510016461161
41057,2002,12049,19411,62.0730513626294
41057,2003,12072,19641.8,61.4607622519321
41057,2004,12186,19936,61.1256019261637
41057,2005,12262,20193.6,60.7222090167182
41057,2006,12419,20417.6,60.8249745317765
41057,2007,12433,20576.8,60.4224174798803
41057,2008,12603,20457.6,61.6054669169404
41057,2009,12870,20436.8,62.9746339935802
41057,2010,11768,20556.2,57.2479349296076
41057,2011,11647,20704.4,56.2537431657039
41057,2012,11169,20629.8,54.140127388535
41057,2013,10914,20744.8,52.6107747483707
41057,2014,11169,20734.6,53.8664840411679
41057,2015,11314,20953.6,53.9954948075748
41057,2016,11612,21433,54.1781365184529
41057,2017,11703,21793,53.7007295920709
41057,2018,11793,21967.2,53.684584289304
41057,2019,11920,22235.6,53.6077281476551
41059,1990,29801,43633.8,68.2979708391201
41059,1991,30351,44540.2,68.1429360442926
41059,1992,30977,45534.2,68.0301839057236
41059,1993,31950,46637.2,68.5075433345055
41059,1994,32430,47451.2,68.3438985736926
41059,1995,32927,48323.6,68.1385492802689
41059,1996,33266,48949.8,67.9594196503356
41059,1997,33906,49302.8,68.7709420154636
41059,1998,35345,50432.4,70.0839143090553
41059,1999,37106,51616.8,71.8874474977139
41059,2000,36053,52314,68.9165424169438
41059,2001,36501,52442.2,69.6023431511264
41059,2002,37609,53678,70.0640858452252
41059,2003,37734,54284.8,69.5111707144541
41059,2004,36892,54809.8,67.3091308488628
41059,2005,36204,55138.6,65.6599913672092
41059,2006,35967,55428.6,64.8888840778948
41059,2007,36645,55596.6,65.9123039898123
41059,2008,37635,55705.8,67.5602899518542
41059,2009,38738,56212.4,68.9136204823135
41059,2010,36689,57012,64.3531186416895
41059,2011,37378,57627,64.8619570687351
41059,2012,36687,58068.8,63.1785054969278
41059,2013,35197,58161,60.5164973091935
41059,2014,35302,58114,60.7461196957704
41059,2015,35196,57987.6,60.6957349502307
41059,2016,35921,58212.6,61.7065721166895
41059,2017,36555,58636,62.3422470837028
41059,2018,36367,59019.6,61.6185131718954
41059,2019,36800,59530.6,61.816947922581
41061,1990,11782,17282,68.1749797477144
41061,1991,11753,17602,66.7708214975571
41061,1992,12076,17717.4,68.1589849526454
41061,1993,12334,18212,67.7245772018449
41061,1994,12548,18467,67.9482319813722
41061,1995,12457,18549.2,67.1565350527246
41061,1996,12623,18666.8,67.6227312662052
41061,1997,12602,18737.8,67.2544268804235
41061,1998,12674,18675.8,67.863224065368
41061,1999,12443,18637.8,66.7621715009282
41061,2000,12035,18690.6,64.3906562657165
41061,2001,12106,18649.4,64.913616523856
41061,2002,12332,18861.4,65.3822091679303
41061,2003,12312,19037.8,64.6713380747776
41061,2004,12068,19029.2,63.4183255207786
41061,2005,11737,19243.4,60.9923402309363
41061,2006,11977,19313,62.0152229068503
41061,2007,12235,19698.4,62.1116435852658
41061,2008,12320,19804.6,62.2077699120406
41061,2009,12634,19944.2,63.3467373973386
41061,2010,12486,20110,62.0885131775236
41061,2011,12458,20198.4,61.6781527249683
41061,2012,12215,20261,60.2882384877351
41061,2013,11727,20044.6,58.5045348872015
41061,2014,11595,20137,57.5805730744401
41061,2015,11635,20183.8,57.6452402421744
41061,2016,11944,20447,58.4144373257691
41061,2017,11923,20712.2,57.5651065555566
41061,2018,11894,20972,56.7137135227923
41061,2019,12020,21124.8,56.8999469817466
41063,1990,3535,5179.8,68.2458782192363
41063,1991,3652,5344.2,68.3357658770256
41063,1992,3686,5442.4,67.7274731735999
41063,1993,3643,5608.6,64.9538209178761
41063,1994,3626,5655.8,64.1111779058665
41063,1995,3463,5704.2,60.7096525367273
41063,1996,3590,5740.8,62.5348383500557
41063,1997,3631,5762.6,63.0097525422552
41063,1998,3658,5686.8,64.3244003657593
41063,1999,3549,5635.4,62.9768960499698
41063,2000,3514,5607.6,62.6649547043298
41063,2001,3541,5573,63.5384891440876
41063,2002,3668,5599.2,65.5093584797828
41063,2003,3615,5606,64.4844809133072
41063,2004,3549,5555.8,63.8791893156701
41063,2005,3526,5593.8,63.0340734384497
41063,2006,3622,5604.2,64.6300988544306
41063,2007,3648,5641,64.6693848608403
41063,2008,3671,5675.4,64.6826655389929
41063,2009,3762,5730,65.6544502617801
41063,2010,3505,5771.8,60.7262898922347
41063,2011,3487,5737.6,60.7745398773006
41063,2012,3351,5620.6,59.6199693982849
41063,2013,3218,5607.4,57.3884509754967
41063,2014,3209,5601.2,57.2912947225594
41063,2015,3255,5615.2,57.9676592107138
41063,2016,3305,5709.4,57.8869933793393
41063,2017,3303,5801.4,56.9345330437481
41063,2018,3386,5817.4,58.2046962560594
41063,2019,3439,5924.6,58.046112817743
41065,1990,10974,16198.2,67.7482683261103
41065,1991,11389,16554.2,68.7982505950152
41065,1992,11572,16727.6,69.1790812788445
41065,1993,11848,16833.2,70.3847159185419
41065,1994,11592,17149,67.5957781794857
41065,1995,11455,17329.4,66.1015384260274
41065,1996,11612,17529.4,66.2429974785218
41065,1997,11595,17684.6,65.5655202831842
41065,1998,12234,17763,68.8735010977875
41065,1999,12401,18002.2,68.8860250413838
41065,2000,12608,18198.6,69.2800545096876
41065,2001,12731,18231.4,69.8300733898658
41065,2002,12711,18182.8,69.906725036848
41065,2003,12837,18432,69.6451822916667
41065,2004,12823,18484.4,69.3720109930536
41065,2005,12656,18654.8,67.8431288461951
41065,2006,13154,18912.2,69.5529869607978
41065,2007,13239,19144.8,69.1519368183528
41065,2008,13338,19351.4,68.925245718656
41065,2009,14132,19566.2,72.2265948421257
41065,2010,13682,19791.6,69.1303381232442
41065,2011,13905,19763.6,70.3566151915643
41065,2012,13807,19936.6,69.2545368819157
41065,2013,13685,19996.2,68.4380032206119
41065,2014,13581,19908.4,68.2174358562215
41065,2015,12979,20052,64.7267105525633
41065,2016,13655,20322.4,67.1918671023107
41065,2017,13749,20793.4,66.1219425394596
41065,2018,13296,20930.2,63.5254321506722
41065,2019,13431,21152.4,63.4963408407556
41067,1990,186179,235020,79.2183643945196
41067,1991,191801,247169,77.5991325773054
41067,1992,197219,257056.8,76.7219540584027
41067,1993,204567,267831.8,76.3789064629368
41067,1994,214805,277222.2,77.4847757502826
41067,1995,222028,287823.2,77.1404111968736
41067,1996,230917,298634.6,77.3242618236467
41067,1997,238867,307961.6,77.5638910825246
41067,1998,245408,317512.4,77.2908396648446
41067,1999,249884,326181.8,76.6088114051734
41067,2000,259502,335816.6,77.2749173209424
41067,2001,263932,345976.4,76.2861281867781
41067,2002,264155,352309.4,74.9781300186711
41067,2003,264657,357143.2,74.1038888602667
41067,2004,263918,361658.4,72.9743868799951
41067,2005,268325,370439.8,72.4341714902124
41067,2006,277908,379795.8,73.1730050727259
41067,2007,283981,385835.8,73.6015165000241
41067,2008,289385,391431.8,73.9298646660798
41067,2009,290888,398902,72.9221713603843
41067,2010,289670,404586.6,71.5965382936558
41067,2011,294384,413048.4,71.2710665384492
41067,2012,291116,420330,69.2589156139224
41067,2013,286981,427058,67.1995372993832
41067,2014,293310,433813.6,67.6119881903195
41067,2015,299458,443814.8,67.4736399056543
41067,2016,312711,455723.2,68.6186263942674
41067,2017,319253,462519,69.0248400606245
41067,2018,321225,468895,68.5068085605519
41067,2019,325772,474561.8,68.6469075260588
41069,1990,590,1113.6,52.9813218390805
41069,1991,528,1139.2,46.3483146067416
41069,1992,524,1141.6,45.9004905395936
41069,1993,535,1191.8,44.8900822285618
41069,1994,551,1253.2,43.9674433450367
41069,1995,556,1251.6,44.4231383828699
41069,1996,617,1311,47.0633104500381
41069,1997,647,1287,50.2719502719503
41069,1998,618,1253.6,49.2980216975112
41069,1999,600,1253.8,47.8545222523529
41069,2000,725,1233.2,58.7901394745378
41069,2001,709,1203.2,58.9261968085106
41069,2002,728,1231.2,59.1293047433398
41069,2003,735,1211.4,60.6736007924715
41069,2004,669,1183,56.5511411665258
41069,2005,664,1174.2,56.549139839891
41069,2006,635,1169.2,54.3106397536777
41069,2007,611,1201,50.8742714404663
41069,2008,617,1187.2,51.9710242587601
41069,2009,656,1184,55.4054054054054
41069,2010,777,1211.6,64.130075932651
41069,2011,767,1186.4,64.6493594066082
41069,2012,781,1180.4,66.1640121992545
41069,2013,731,1154,63.3448873483536
41069,2014,730,1154.8,63.2144094215449
41069,2015,705,1143.2,61.6689993002099
41069,2016,684,1141.2,59.9369085173502
41069,2017,730,1160.4,62.9093416063426
41069,2018,719,1159.6,62.0041393583995
41069,2019,713,1157.6,61.5929509329648
41071,1990,32560,47785.4,68.1379668266876
41071,1991,33195,49379.8,67.2238445680217
41071,1992,34107,50725,67.2390340069
41071,1993,35022,52277.2,66.9928764356163
41071,1994,36731,53920.6,68.1205327833889
41071,1995,38189,55951.4,68.2538774722348
41071,1996,39912,57898,68.9350236623027
41071,1997,41292,59468.2,69.4354293555211
41071,1998,42336,61228.6,69.1441581221847
41071,1999,42920,62476.8,68.6975005121901
41071,2000,43964,63299.4,69.4540548567601
41071,2001,43772,64020.4,68.3719564388851
41071,2002,43546,64986.2,67.008072483081
41071,2003,43808,66051.6,66.3239043414543
41071,2004,43693,66923.4,65.2880756207844
41071,2005,44039,68222.2,64.5523011571014
41071,2006,45428,70270.8,64.64705112223
41071,2007,46583,72414.2,64.3285432967567
41071,2008,47894,73719.4,64.9679731522503
41071,2009,48389,74642.6,64.8275917505553
41071,2010,51226,75443.4,67.8999090709061
41071,2011,51404,76056.6,67.5865079427689
41071,2012,50562,76410.2,66.1717938181028
41071,2013,49320,76845.4,64.1808097817176
41071,2014,50056,77907.2,64.2508009529286
41071,2015,51073,78750.4,64.8542737560698
41071,2016,53067,81134.2,65.4064500543544
41071,2017,53804,82376,65.3151403321356
41071,2018,54213,83499.4,64.9262150386709
41071,2019,54664,84412.8,64.7579514007354
42001,1990,41476,59865.4,69.2820894874168
42001,1991,41628,61194.6,68.0256101028522
42001,1992,42712,62097.4,68.7822678566252
42001,1993,41883,62965.2,66.5176954889368
42001,1994,41418,63790.2,64.9284686362482
42001,1995,43255,64469.4,67.0938460727105
42001,1996,44162,65399.6,67.5264068893388
42001,1997,43361,66532.4,65.17275793448
42001,1998,42590,67566.6,63.0341026483499
42001,1999,42798,68602.8,62.3852087669891
42001,2000,49605,69566.6,71.3057702978153
42001,2001,51103,70614.6,72.3688868874142
42001,2002,52239,71763.2,72.7935766521002
42001,2003,51479,73147.8,70.3766893877875
42001,2004,52737,74852,70.4550312616897
42001,2005,54495,76182.2,71.5324577132191
42001,2006,55265,77562.8,71.2519403631638
42001,2007,55892,78275.2,71.4044806017743
42001,2008,56402,78858.4,71.5231351384253
42001,2009,54978,79329.4,69.3034360527119
42001,2010,54588,79917.8,68.3051835761245
42001,2011,54082,80145.8,67.4795185773927
42001,2012,54760,80300,68.1942714819427
42001,2013,55358,80599.8,68.6825525621652
42001,2014,55088,81042.6,67.9741271874298
42001,2015,55038,81487.6,67.5415646061487
42001,2016,55472,81778.6,67.8319266898675
42001,2017,55331,82435,67.120761812337
42001,2018,55160,83009,66.4506258357527
42001,2019,55420,83321.8,66.5132054276312
42003,1990,644783,1067536.4,60.3991582863123
42003,1991,650951,1068019.2,60.9493724457388
42003,1992,661966,1067458,62.0133063783306
42003,1993,663330,1062315.2,62.4419193098244
42003,1994,657345,1054950.2,62.3105242313808
42003,1995,652917,1046678.6,62.3798938852863
42003,1996,655928,1038942.6,63.1341904740454
42003,1997,660612,1030719.8,64.0922974410698
42003,1998,658758,1022719,64.4124143581961
42003,1999,658119,1017151.4,64.7021672486515
42003,2000,638137,1012610.8,63.0189802439397
42003,2001,644520,1008882.4,63.884551856589
42003,2002,644104,1005143.8,64.080781277266
42003,2003,638132,1002293.4,63.6671856763698
42003,2004,633975,995743,63.6685369618466
42003,2005,628051,987874.4,63.5759971105639
42003,2006,627923,984059.2,63.809474064162
42003,2007,633672,984017.4,64.3964222583869
42003,2008,643395,985321.6,65.2979697187192
42003,2009,639381,988745.6,64.6658756306981
42003,2010,636060,992824.4,64.065709908016
42003,2011,643067,998370.6,64.4116523463331
42003,2012,653281,1002429.4,65.1697765448619
42003,2013,651231,1006651.6,64.6927894417493
42003,2014,646216,1007874.8,64.1166938591976
42003,2015,647803,1005920.6,64.3990191671191
42003,2016,648489,1005091.2,64.5204136699237
42003,2017,645603,1000252.2,64.5440219976522
42003,2018,644791,998823.4,64.5550554782757
42003,2019,650065,998472.6,65.1059428170588
42005,1990,30754,56726,54.2149984134259
42005,1991,30690,57095.4,53.7521411532278
42005,1992,31973,57083.2,56.0112257196513
42005,1993,31994,57481,55.6601311737792
42005,1994,32938,57412,57.3712812652407
